id;texto;remover 
1034088852250451973; "Gostei de um vídeo @YouTube https://t.co/hK4I2MJIqg "Aquecimento Global" está passando férias na Europa e EUA."; 
1026067308538679298; "@elpais_blogs @el_pais NÃO EXISTE AQUECIMENTO GLOBAL. PAREM DE MENTIR!"; 
1027193324866859008; "Que tal antes de ficar vomitando besteirol pelas redes sociais ler um pouco? Um estudo mostra que se o aquecimento global for reduzido de 2 graus para 1.5 representaria um avanço, principalmente no caso de precipitações extremas - https://t.co/fc4T4iGJ69"; 
1025598296960770048; "#existepesquisanobr no meu projeto de IC, estou pesquisando bactérias que tiram metano (um dos principais gases do efeito estufa) da atmosfera em solos da Floresta Amazônica e pastagens pra entender como esses microrganismos reagem às nossas ações antrópicas!"; 
1025874585672183808; "@ddaengfck ai mas é sempre assim, se duvidar colocam até o aquecimento global como culpa nossa"; 
1028993219500167168; "Mês de agosto = tempo seco, calor , poeira , poluição do ar , aquecimento global , a vida andando pra um caminho que eu não estou entendendo nada , resultado -&gt; "rinite atacada" ??"; 
1029746041334255617; "sempre q vc achar q sua vida é uma merda, lembre-se q tem pessoas q não vacinam os filhos e não acreditam no aquecimento global"; 
1026262236526989313; "Ainda tem asno que faz foto em um dia de neve para dizer não existe aquecimento global! https://t.co/GEVj1f1f6S"; 
1026130954329436160; "@TomsMonteiro10 Não, chegou foi o aquecimento global"; 
1029314040487665664; "@folha Bolsonaro solta 50 peidos por dia, contribuindo com o aquecimento global. https://t.co/Yb998zHtaM"; 
1033181729408864256; "Acho que a única mudança climática que falta em Dourados é chuva de meteoros"; 
1026859121511936001; "Vários gases de efeito estufa são emitidos à medida que plásticos comuns se degradam no meio ambiente https://t.co/qKXtQMBjEz via @camaradecultura"; 
1030266324600213505; "E essa mentira de aquecimento global ?? Aonde ta isso ??"; 
1032036021083484160; "@PaziniAndre @OficialNeyander @MarinaSilva É sério que você acha que a questão ambiental só atinge uma espécie?nenhum prêmios foi em vão,ela foi a maior influência do GF ser a favor da redução das emissões de gases de efeito estufa,ordenou medidas de combate ao desmatamento da Amazônia...n é vc q diz o q ela deve receber"; 
1028200892670066688; "SOBRE O AQUECIMENTO GLOBAL | António Galopim de Carvalho https://t.co/1mHORxEvO2"; 
1029098722632847360; "A geoengenharia não vai parar a mudança climática tão cedo #Ageoengenharianãovaipararamudançaclimáticatãocedo #cedo #climática #geoengenharia #Mudança #nãovai #parar #FMN #FreeMindNews #MagazineDigital https://t.co/BCAaZHrFgp"; 
1025385757190569984; "O aquecimento global está a chegar, mas tudo bem, quando vierem os verdadeiros efeitos eu já vou estar mais que morto"; 
1026641742945234944; "@pinhead_lives PIOR... PIOR... PIOR... IMAGINA EUROPA BATENDO RECORD DE CALOR DE 40 ANOS ATRÁS, RESUMO O AQUECIMENTO GLOBAL NÃO EXISTE"; 
1026625154212929536; "CHUVA DE GRANIZO EM MG CADE O AQUECIMENTO GLOBAL HEIN HEIN HEIN"; 
1033475060978339840; "Queres ver que o pé frio do Peseiro desapareceu com o aquecimento global ?"; 
1029110518110466048; "De noite, hamburguer e pizza. De manhã, vitamina de banana. Resultados acontecem até o presente momento. Triplicando o aquecimento global com a quantidade de gases expelidos"; 
1028801085836861440; "É verdade que o Aquecimento Global é uma invenção da Globo?"; 
1033315751292219394; "Aquecimento global não existe da forma que pregam ? https://t.co/eI29c8oQCC"; 
1024266218860109824; "Suprema Corte dos EUA rejeita tentativa de Donald Trump de paralisar ação sobre mudança climática https://t.co/4vwRBv5rem"; 
1026840960959959040; "Chegamos ao ponto em q a direita chucra brazuca, estimulada pela alt-right gringa, ataca os "comunistas" por não quererem comer veneno e combaterem o aquecimento global."; 
1031954660075163649; "@unaggis É calor cara, n tem mais frio no mundo não .... aquecimento global ganhou ."; 
1026445474570678272; "Porque o aquecimento global não existe https://t.co/QAtlUTS7Uf"; 
1025452232161062912; "Estamos a dirigir nos a passos largos para o fim do mundo Aquecimento global Esgotamento dos recursos Mentalidades retrógradas Enfim..."; 
1027203752829308928; "pessoas preocupadas com aquecimento global, que ligam o ar condicionado no máximo e, ao mesmo tempo, abrem a janela pois fica muito frio."; 
